region,lga,ward,subvillage,longitude_imputed_subvillage
Iringa,Iringa Rural,Malenga Makali,Nyakavangala B,36.06225251
Iringa,Iringa Rural,Malenga Makali,Stand A,36.01993986
Iringa,Iringa Rural,Malenga Makali,Stand B,36.0146775075
Iringa,Iringa Rural,Malenga Makali,Usolanga Kati,35.943139005
Iringa,Iringa Rural,Mgama,Katenge A,35.5870019225
Iringa,Iringa Rural,Mgama,Kihesa,35.595102635
Iringa,Iringa Rural,Mgama,Kikombwe,35.614274225
Iringa,Iringa Rural,Mgama,Mgama A,35.591841638333335
Iringa,Iringa Rural,Mgama,Mgama B,35.59345916
Iringa,Iringa Rural,Mgama,Shuleni,35.64159407
Iringa,Iringa Rural,Mlowa,Ipwasi,35.45090846
Iringa,Iringa Rural,Mlowa,Majengo,35.44052572857142
Iringa,Iringa Rural,Mlowa,Majengo A,35.3680564
Iringa,Iringa Rural,Mlowa,Majengo B,35.37314660125
Iringa,Iringa Rural,Mlowa,Malinzanga,35.39563966
Iringa,Iringa Rural,Mlowa,Mbuyuni,35.4120926
Iringa,Iringa Rural,Mlowa,Mchepenge,35.46607767
Iringa,Iringa Rural,Mlowa,Mlowa,35.38694088166667
Iringa,Iringa Rural,Mlowa,Mseketule,35.45034308
Iringa,Iringa Rural,Mlowa,Mtakuja,35.39445612142857
Iringa,Iringa Rural,Mlowa,Ndorobo A,35.36506975
Iringa,Iringa Rural,Mlowa,Ndorobo B,35.36547349666667
Iringa,Iringa Rural,Mseke,Banawani,35.60172486
Iringa,Iringa Rural,Mseke,Igavilo,35.633214960000004
Iringa,Iringa Rural,Mseke,Isele,35.553905
Iringa,Iringa Rural,Mseke,Isimila,35.60329752
Iringa,Iringa Rural,Mseke,Itikangombwe,35.48837074
Iringa,Iringa Rural,Mseke,Kanisani,35.5556409025
Iringa,Iringa Rural,Mseke,Kidege Msitu,35.47407106
Iringa,Iringa Rural,Mseke,Kihongolelo,35.56110955
Iringa,Iringa Rural,Mseke,Kilindi,35.552917013333335
Iringa,Iringa Rural,Mseke,Kimwanyula,35.57216012
Iringa,Iringa Rural,Mseke,Kitipwi,35.46711289833333
Iringa,Iringa Rural,Mseke,Kitongoji A,35.59027252333333
Iringa,Iringa Rural,Mseke,Kitongoji B,35.587428145000004
Iringa,Iringa Rural,Mseke,Kitongoji D,35.58312877
Iringa,Iringa Rural,Mseke,Kitooji C,35.57829858
Iringa,Iringa Rural,Mseke,Lukolela,35.6144719
Iringa,Iringa Rural,Mseke,Lunguya,35.5712614
Iringa,Iringa Rural,Mseke,Mang'Ula A,35.476653156666664
Iringa,Iringa Rural,Mseke,Mang'Ula B,35.46767006
Iringa,Iringa Rural,Mseke,Miyombo,35.474974343333336
Iringa,Iringa Rural,Mseke,Mkamila,35.535054970000004
Iringa,Iringa Rural,Mseke,Mseke A,35.639572935000004
Iringa,Iringa Rural,Mseke,Mseke B,35.640032985000005
Iringa,Iringa Rural,Mseke,Muyombwe,35.47730069
Iringa,Iringa Rural,Mseke,Njia Panda A,35.623370660000006
Iringa,Iringa Rural,Mseke,Njia Panda B,35.62481148
Iringa,Iringa Rural,Mseke,Sadan A,35.53771083
Iringa,Iringa Rural,Mseke,Station A,35.563294805
Iringa,Iringa Rural,Mseke,Station B,35.56488765
Iringa,Iringa Rural,Mseke,Winome,35.620456735
Iringa,Iringa Rural,Nduli,Kichangani,35.85736016
Iringa,Iringa Rural,Nduli,Lupembe,35.861965705
Iringa,Iringa Rural,Nduli,Shuleni,35.844356053333335
Iringa,Iringa Rural,Nduli,Tumaini,35.80928969
Iringa,Iringa Rural,Nduli,Ubena,35.80885842
Iringa,Iringa Rural,Nduli,Uhominyi,35.809679695
Iringa,Iringa Rural,Nduli,Utitili,35.83357345
Iringa,Iringa Rural,Nzihi,Chelesi,35.489490375
Iringa,Iringa Rural,Nzihi,Chemchem,35.48480624
Iringa,Iringa Rural,Nzihi,George Fiakusi,35.508359535
Iringa,Iringa Rural,Nzihi,Igangilonga,35.47658237
Iringa,Iringa Rural,Nzihi,Igangimale,35.46589181
Iringa,Iringa Rural,Nzihi,Igungandembwe,35.509418710000006
Iringa,Iringa Rural,Nzihi,Ilalasimba,35.501241375000006
Iringa,Iringa Rural,Nzihi,Ipangani,35.49637784666667
Iringa,Iringa Rural,Nzihi,Kalangali,35.5048517
Iringa,Iringa Rural,Nzihi,Kilimahewa,35.49202756333333
Iringa,Iringa Rural,Nzihi,Kinyamusaula,35.484180304999995
Iringa,Iringa Rural,Nzihi,Kinyang'Ama,35.47867417
Iringa,Iringa Rural,Nzihi,Kipengele,35.50809095
Iringa,Iringa Rural,Nzihi,Kipera,35.54387652
Iringa,Iringa Rural,Nzihi,Makanyagio,35.4783287375
Iringa,Iringa Rural,Nzihi,Mazombe,35.52144664
Iringa,Iringa Rural,Nzihi,Mbulula,35.53052953
Iringa,Iringa Rural,Nzihi,Mbuyuni,35.546513479999994
Iringa,Iringa Rural,Nzihi,Mdota,35.509074
Iringa,Iringa Rural,Nzihi,Mhanga,35.549176
Iringa,Iringa Rural,Nzihi,Mjimwema A,35.52841352
Iringa,Iringa Rural,Nzihi,Mjimwema B,35.528896384999996
Iringa,Iringa Rural,Nzihi,Mtakuja,35.486260709999996
Iringa,Iringa Rural,Nzihi,Nyoonzwe,35.53893412
Iringa,Iringa Rural,Nzihi,Nzihi A,35.53171349
Iringa,Iringa Rural,Nzihi,Nzihi B,35.53681547666667
Iringa,Iringa Rural,Ulanda,Henge,35.57237355
Iringa,Iringa Rural,Ulanda,Ibangamoyo,35.58593003
Iringa,Iringa Rural,Ulanda,Ikalime,35.53051006
Iringa,Iringa Rural,Ulanda,Ikanulime,35.52906437
Iringa,Iringa Rural,Ulanda,Imwagamapesa,35.49281732
Iringa,Iringa Rural,Ulanda,Itamba,35.52526028
Iringa,Iringa Rural,Ulanda,Katenge,35.57123125333333
Iringa,Iringa Rural,Ulanda,Kitoo A,35.573692859999994
Iringa,Iringa Rural,Ulanda,Kitoo B,35.57452854
Iringa,Iringa Rural,Ulanda,Lugung'Unzi Kati,35.52132059
Iringa,Iringa Rural,Ulanda,Lukwambe A,35.56571486
Iringa,Iringa Rural,Ulanda,Lukwambe B,35.55559223
Iringa,Iringa Rural,Ulanda,Mangalali A,35.56387636666667
Iringa,Iringa Rural,Ulanda,Mangalali B,35.56884262
Iringa,Iringa Rural,Ulanda,Mjimwema,35.54648492
Iringa,Iringa Rural,Ulanda,Mwangata,35.54534212
Iringa,Iringa Rural,Ulanda,Mwika,35.58079456
Iringa,Iringa Rural,Ulanda,Nyambila,35.53262478
Iringa,Iringa Rural,Wasa,Igula,35.28334113
Iringa,Iringa Rural,Wasa,Ihomasa,35.16120501
Iringa,Iringa Rural,Wasa,Itimbo,35.27258723
Iringa,Iringa Rural,Wasa,Kastamu,35.23381823
Iringa,Iringa Rural,Wasa,Mahanzi,35.253785566666664
Iringa,Iringa Rural,Wasa,Mwefu,35.11640355
Iringa,Iringa Rural,Wasa,Nyamagola,35.217857630000005
Iringa,Iringa Rural,Wasa,Umwaga,35.2828653
Iringa,Kilolo,Boma la ng'ombe,Chalinze,35.81086805
Iringa,Kilolo,Boma la ng'ombe,Chalinze A,35.879218986666665
Iringa,Kilolo,Boma la ng'ombe,Chalinze B,35.87947938
Iringa,Kilolo,Boma la ng'ombe,Changalawe,35.80175825
Iringa,Kilolo,Boma la ng'ombe,Ibumila,35.866250005
Iringa,Kilolo,Boma la ng'ombe,Idegenda,35.9336337275
Iringa,Kilolo,Boma la ng'ombe,Ihuvilo,35.931378675000005
Iringa,Kilolo,Boma la ng'ombe,Irangi,35.875946975000005
Iringa,Kilolo,Boma la ng'ombe,Irole,35.8832705
Iringa,Kilolo,Boma la ng'ombe,Isanga,35.9345281
Iringa,Kilolo,Boma la ng'ombe,Lisa,35.86227673
Iringa,Kilolo,Boma la ng'ombe,Luhiti,35.933844154
Iringa,Kilolo,Boma la ng'ombe,Lulindi,35.93292368
Iringa,Kilolo,Boma la ng'ombe,Lyamko,35.86613453333333
Iringa,Kilolo,Boma la ng'ombe,Makongoga,35.92879706666667
Iringa,Kilolo,Boma la ng'ombe,Mangelengele,35.93205038666667
Iringa,Kilolo,Boma la ng'ombe,Mlandege Chini,35.87126863
Iringa,Kilolo,Boma la ng'ombe,Mlandege Juu,35.874881685000005
Iringa,Kilolo,Boma la ng'ombe,Mtwivila A,35.8827032
Iringa,Kilolo,Boma la ng'ombe,Mtwivila B,35.88419022
Iringa,Kilolo,Boma la ng'ombe,Mwanzala,35.889747507500005
Iringa,Kilolo,Boma la ng'ombe,Mwatasi,35.814669110000004
Iringa,Kilolo,Boma la ng'ombe,Mwatasi Chini,35.81577861
Iringa,Kilolo,Boma la ng'ombe,Ofisini,35.9318207825
Iringa,Kilolo,Boma la ng'ombe,Tandamti,35.88095424
Iringa,Kilolo,Boma la ng'ombe,Ulisa,35.87088401
Iringa,Kilolo,Boma la ng'ombe,Usagara,35.883536553333336
Iringa,Kilolo,Boma la ng'ombe,Wangama,35.806898965
Iringa,Kilolo,Dabaga,Chamgogo,35.89791195
Iringa,Kilolo,Dabaga,Kati,35.903794647999995
Iringa,Kilolo,Dabaga,Kihesa,35.90756648
Iringa,Kilolo,Dabaga,Makanyagio,35.89604696
Iringa,Kilolo,Idete,Kariakoo,35.98400361
Iringa,Kilolo,Idete,Kidugara,36.030588885
Iringa,Kilolo,Idete,Mkwalumo,35.98228983
Iringa,Kilolo,Idete,Mwenyamano,36.038604085
Iringa,Kilolo,Ilula,Ilala,36.13580371
Iringa,Kilolo,Ilula,Kisagwa,36.11008097
Iringa,Kilolo,Image,Bapulo,36.11373496
Iringa,Kilolo,Image,Fita,36.11342946
Iringa,Kilolo,Image,Igorogoro,36.13280858
Iringa,Kilolo,Image,Igula,36.11620919666667
Iringa,Kilolo,Image,Ikinawa,36.108725304000004
Iringa,Kilolo,Image,Ilawa,36.10779101
Iringa,Kilolo,Image,Ilawakati,36.1073755
Iringa,Kilolo,Image,Ivangwa,36.124115335
Iringa,Kilolo,Image,Kichangani,36.125439756666665
Iringa,Kilolo,Image,Kilala A,36.110278985
Iringa,Kilolo,Image,Kilala B,36.111780935
Iringa,Kilolo,Image,Kilangali,36.1434552825
Iringa,Kilolo,Image,Kimengi,36.1243551
Iringa,Kilolo,Image,Lubapulo,36.11162624
Iringa,Kilolo,Image,Luhanzo,36.11646057
Iringa,Kilolo,Image,Lukegeta,36.1008391
Iringa,Kilolo,Image,Lyasa A,36.1080965575
Iringa,Kilolo,Image,Lyasa B,36.10955272
Iringa,Kilolo,Image,Madizini,36.10928464
Iringa,Kilolo,Image,Makalala,36.09350913
Iringa,Kilolo,Image,Masapila,36.11728012
Iringa,Kilolo,Image,Matambo,36.12032769
Iringa,Kilolo,Image,Mbata,36.1271771
Iringa,Kilolo,Image,Miyobwe,36.10883802
Iringa,Kilolo,Image,Mtamba,36.16761433
Iringa,Kilolo,Image,Ubunda,36.14075371
Iringa,Kilolo,Image,Ugunda,36.136712305
Iringa,Kilolo,Image,Uhominyi,36.110280032000006
Iringa,Kilolo,Image,Zahanati,36.108195
Iringa,Kilolo,Irole,Kibaoni,35.86256370666667
Iringa,Kilolo,Irole,Kichangani,35.85097532
Iringa,Kilolo,Irole,Lugalo,35.8727738325
Iringa,Kilolo,Irole,Lungerengere,35.866970988
Iringa,Kilolo,Irole,Madukani A,35.84544686666667
Iringa,Kilolo,Irole,Mawala A,35.879644257500004
Iringa,Kilolo,Irole,Mawala B,35.90576486
Iringa,Kilolo,Irole,Mbigili Kati,35.906150105
Iringa,Kilolo,Irole,Mbigiri Kati,35.90522557
Iringa,Kilolo,Irole,Mifugoni A,35.830880910000005
Iringa,Kilolo,Irole,Mkawaganga,35.921033443333336
Iringa,Kilolo,Irole,Morogoro,35.90465263666666
Iringa,Kilolo,Irole,Msichoke,35.89377089
Iringa,Kilolo,Irole,Mwaya,35.845541985
Iringa,Kilolo,Irole,Ugominyi,35.843587330000005
Iringa,Kilolo,Irole,Vigulu,35.84628452
Iringa,Kilolo,Irole,Viguru,35.862278010000004
Iringa,Kilolo,Irole,Vilalo,35.845345153333334
Iringa,Kilolo,Mahenge,Balali,36.28457963
Iringa,Kilolo,Mahenge,Beku,36.29927858
Iringa,Kilolo,Mahenge,Idodi,36.28675615
Iringa,Kilolo,Mahenge,Ilindikati,36.25515224
Iringa,Kilolo,Mahenge,Itemela,36.27167497
Iringa,Kilolo,Mahenge,Iwamwi,36.22943462
Iringa,Kilolo,Mahenge,Kibotola,36.26643264
Iringa,Kilolo,Mahenge,Kichangani,36.38004968
Iringa,Kilolo,Mahenge,Kimbigili,36.31837206
Iringa,Kilolo,Mahenge,Lungumba,36.26684472333333
Iringa,Kilolo,Mahenge,Madela,36.51926845
Iringa,Kilolo,Mahenge,Madukani,36.28499047
Iringa,Kilolo,Mahenge,Miembeni,36.27806831
Iringa,Kilolo,Mahenge,Minazini,36.28072073
Iringa,Kilolo,Mahenge,Mpakanu,36.28338991
Iringa,Kilolo,Mahenge,Mpilipili,36.2728308
Iringa,Kilolo,Mahenge,Rwaha Mjini,36.51019323333333
Iringa,Kilolo,Mahenge,Sokoni,36.31843589
Iringa,Kilolo,Mahenge,Ufugaji,36.31550595
Iringa,Kilolo,Mahenge,Uhindini,36.52224839
Iringa,Kilolo,Mtitu,Irangi,35.81393669
Iringa,Kilolo,Mtitu,Madukani,35.77237814
Iringa,Kilolo,Mtitu,Manimbi,35.76791331
Iringa,Kilolo,Mtitu,Mtitu Magharibi,35.76837947
Iringa,Kilolo,Udekwa,Ifua,36.25071647
Iringa,Kilolo,Udekwa,Ilawa,36.38838807
Iringa,Kilolo,Udekwa,Kiangab,36.20383655
Iringa,Kilolo,Udekwa,Mdugi,36.384036708
Iringa,Kilolo,Udekwa,Mitupi,36.370373355
Iringa,Kilolo,Udekwa,Msogoli,36.38737239
Iringa,Kilolo,Udekwa,Ngelema,36.3759724
Iringa,Kilolo,Udekwa,Nyelema,36.3793484
Iringa,Kilolo,Udekwa,Vikoga,36.394411925
Iringa,Kilolo,Udekwa,Wotalisoli,36.20873761
Iringa,Kilolo,Uhambingeto,Bomalang'Ombe,35.93597468
Iringa,Kilolo,Uhambingeto,Godauni,35.94234224
Iringa,Kilolo,Uhambingeto,Government,35.94743946
Iringa,Kilolo,Uhambingeto,Kihesa,36.04415159
Iringa,Kilolo,Uhambingeto,Kipaduka A,36.02730675
Iringa,Kilolo,Uhambingeto,Matambo,35.97833985
Iringa,Kilolo,Uhambingeto,Muwimbi,35.95080962
Iringa,Kilolo,Uhambingeto,Ng'Osi,36.051065099999995
Iringa,Kilolo,Uhambingeto,Uhambule,36.03112861
Iringa,Kilolo,Ukumbi,Chamani,35.81713417
Iringa,Kilolo,Ukumbi,Godauni,35.83911646
Iringa,Kilolo,Ukumbi,Ipogoro,35.82644118
Iringa,Kilolo,Ukumbi,Isengavakiva,35.82782583
Iringa,Kilolo,Ukumbi,Isengavakiwa,35.83422191
Iringa,Kilolo,Ukumbi,Itimbwi,35.76391894
Iringa,Kilolo,Ukumbi,Iwengi,35.722780975000006
Iringa,Kilolo,Ukumbi,Kichangani,35.67872086
Iringa,Kilolo,Ukumbi,Kichangani A,35.66894076
Iringa,Kilolo,Ukumbi,Kichangani B,35.66941203
Iringa,Kilolo,Ukumbi,Kihesa B,35.67286343
Iringa,Kilolo,Ukumbi,Kihesa C,35.67064132
Iringa,Kilolo,Ukumbi,Kilimahewa,35.62838745
Iringa,Kilolo,Ukumbi,Kipera,35.65285768
Iringa,Kilolo,Ukumbi,Kisengamkiwa,35.72842478333333
Iringa,Kilolo,Ukumbi,Luganda,35.720884264999995
Iringa,Kilolo,Ukumbi,Luwona,35.767589486666665
Iringa,Kilolo,Ukumbi,Magidava,35.83412047
Iringa,Kilolo,Ukumbi,Mhongola,35.74699577
Iringa,Kilolo,Ukumbi,Mjimwema,35.81543178
Iringa,Kilolo,Ukumbi,Mlama,35.7268350575
Iringa,Kilolo,Ukumbi,Msegera,35.774100685
Iringa,Kilolo,Ukumbi,Msengera A,35.7782502
Iringa,Kilolo,Ukumbi,Msengera B,35.77607441
Iringa,Kilolo,Ukumbi,Mtenki Kalala,35.77220141
Iringa,Kilolo,Ukumbi,Mwanzi,35.6845729925
Iringa,Kilolo,Ukumbi,Mwiluti,35.766067315
Iringa,Kilolo,Ukumbi,Mwiruti,35.76976057
Iringa,Kilolo,Ukumbi,Ngangilonga,35.63925976
Iringa,Kilolo,Ukumbi,Njiapanda,35.7337341
Iringa,Kilolo,Ukumbi,Njipanda,35.71216451
Iringa,Kilolo,Ukumbi,Ruhagati,35.77283842666667
Iringa,Kilolo,Ukumbi,Sekuseb,35.753291415
Iringa,Kilolo,Ukumbi,Uhanyana,35.74821198
Iringa,Kilolo,Ukumbi,Viganga,35.64676312
Iringa,Kilolo,Ukwega,Itumbikamikila,36.09971812
Iringa,Kilolo,Ukwega,Kidumuka,35.97322851
Iringa,Kilolo,Ukwega,Kivanga,36.0957774825
Iringa,Kilolo,Ukwega,Korinto,36.13559735
Iringa,Kilolo,Ukwega,Mabalala B,35.981998600000004
Iringa,Kilolo,Ukwega,Matambo,36.12785416
Iringa,Kilolo,Ukwega,Mhongola,36.10700906
Iringa,Kilolo,Ukwega,Muhemi,35.99437771
Iringa,Kilolo,Ukwega,Mwanilangali,36.07604963
Iringa,Kilolo,Ukwega,Rukuvi,36.08179379
Iringa,Ludewa,Ibumi,Magharibi,34.970492178
Iringa,Ludewa,Ibumi,Magomeni,34.93709290571429
Iringa,Ludewa,Ibumi,Mashariki,34.97537174166667
Iringa,Ludewa,Ibumi,Mkelema,34.877621325
Iringa,Ludewa,Ibumi,Morogoro,34.941855276666665
Iringa,Ludewa,Ibumi,Msumbiji,34.93830426
Iringa,Ludewa,Ibumi,Nyamalamba,34.86300759666667
Iringa,Ludewa,Luana,Ituni,34.61509182
Iringa,Ludewa,Luana,Luana,34.61849522
Iringa,Ludewa,Luana,Magomeni,34.59146671
Iringa,Ludewa,Luana,Majengo,34.608437200000004
Iringa,Ludewa,Luana,Malato,34.627534894
Iringa,Ludewa,Luana,Mbwila Kati,34.58589896
Iringa,Ludewa,Luana,Mkwegidoto,34.620712865
Iringa,Ludewa,Luana,Ngangalila,34.58154991
Iringa,Ludewa,Luana,Ulonge,34.63679431833334
Iringa,Ludewa,Ludende,Ludende A,34.68920725666667
Iringa,Ludewa,Ludende,Lushoto,34.73040476
Iringa,Ludewa,Ludende,Madindo,34.72271843666667
Iringa,Ludewa,Ludende,Masita,34.67497451333333
Iringa,Ludewa,Ludende,Mpumbwi,34.68396886
Iringa,Ludewa,Ludende,Mseke,34.69868809
Iringa,Ludewa,Ludewa,Ibani,34.67871211
Iringa,Ludewa,Ludewa,Kilimahewa,34.66608182
Iringa,Ludewa,Ludewa,Likelulile,34.69343974
Iringa,Ludewa,Ludewa,Makorongoni,34.68760873333333
Iringa,Ludewa,Ludewa,Mkondachi,34.67857637
Iringa,Ludewa,Ludewa,Ndongome,34.682612434999996
Iringa,Ludewa,Lugarawa,Amkatwende,34.81135796666666
Iringa,Ludewa,Lugarawa,Lupefu,34.69458547
Iringa,Ludewa,Lugarawa,Lusapo,34.74247365
Iringa,Ludewa,Lugarawa,Lushoto,34.7071741
Iringa,Ludewa,Lugarawa,Luwande,34.733665147500005
Iringa,Ludewa,Lugarawa,Lwavyo Chini,34.71431182
Iringa,Ludewa,Lugarawa,Lwavyo Juu,34.701693533333334
Iringa,Ludewa,Lugarawa,Lwavyo Kati,34.70678275
Iringa,Ludewa,Lugarawa,Malaganga,34.739539225
Iringa,Ludewa,Lugarawa,Matika,34.71924835666667
Iringa,Ludewa,Lugarawa,Mdilidili,34.728803799999994
Iringa,Ludewa,Lugarawa,Mjimwema,34.79645371
Iringa,Ludewa,Lugarawa,Mwangaza,34.740888435
Iringa,Ludewa,Lugarawa,Mwembetogwa,34.7137746
Iringa,Ludewa,Lugarawa,Myombo,34.794568606666665
Iringa,Ludewa,Lugarawa,Songambele,34.805940893333336
Iringa,Ludewa,Lugarawa,Ushirikiano,34.754770093333335
Iringa,Ludewa,Luilo,Luilo,34.74559506
Iringa,Ludewa,Luilo,Luilo Asilia,34.74020905
Iringa,Ludewa,Luilo,Luilo Kati,34.74326985333333
Iringa,Ludewa,Luilo,Mbuyuni,34.74773339
Iringa,Ludewa,Luilo,Mchuchuma,34.73011664
Iringa,Ludewa,Lupanga,Idete,34.497488364000006
Iringa,Ludewa,Lupanga,Ikulungilo,34.4812298525
Iringa,Ludewa,Lupanga,Kijiweni,34.4952914525
Iringa,Ludewa,Lupanga,Kivukoni,34.503804212
Iringa,Ludewa,Lupanga,Lufumbu,34.48909751666667
Iringa,Ludewa,Lupanga,Lupanga A,34.48194940384615
Iringa,Ludewa,Lupanga,Lupanga B,34.48653546142857
Iringa,Ludewa,Lupanga,Mchalawa,34.51495025
Iringa,Ludewa,Lupanga,Morogoro,34.50401016
Iringa,Ludewa,Madilu,Ilala,34.78063332625
Iringa,Ludewa,Madilu,Lubindi,34.71460400666667
Iringa,Ludewa,Madilu,Madilu Mjini,34.755686042
Iringa,Ludewa,Madilu,Manga Juu,34.7301789475
Iringa,Ludewa,Madilu,Manzese,34.761146707500004
Iringa,Ludewa,Madilu,Matundu,34.753895246666666
Iringa,Ludewa,Madilu,Mdetere,34.714091145
Iringa,Ludewa,Madilu,Mfalasi,34.7322022675
Iringa,Ludewa,Madilu,Mhigiti,34.72015470666667
Iringa,Ludewa,Madilu,Mjimwema,34.790037925
Iringa,Ludewa,Madilu,Mpocho,34.750469355
Iringa,Ludewa,Madilu,Njomlole,34.79711116
Iringa,Ludewa,Madilu,Temeke,34.7817103
Iringa,Ludewa,Madilu,Ulyalya,34.740225826666666
Iringa,Ludewa,Madope,Batini,34.67826373444444
Iringa,Ludewa,Madope,Igomelo,34.68394908333334
Iringa,Ludewa,Madope,Ligelango,34.693634065
Iringa,Ludewa,Madope,Mdandamo,34.690837204000005
Iringa,Ludewa,Madope,Njia Panda,34.655463392
Iringa,Ludewa,Manda,Boma,34.59105708
Iringa,Ludewa,Manda,Ccm,34.61113771833333
Iringa,Ludewa,Manda,Kisongo,34.60191451
Iringa,Ludewa,Manda,Kivukoni,34.615761645
Iringa,Ludewa,Manda,Lulimbo,34.60394761
Iringa,Ludewa,Manda,Magima,34.603030669999995
Iringa,Ludewa,Manda,Magland,34.60624539
Iringa,Ludewa,Manda,Maglandi,34.60808856
Iringa,Ludewa,Manda,Manglandi,34.60775974
Iringa,Ludewa,Manda,Ndete,34.62690542
Iringa,Ludewa,Manda,Sagalu,34.63978016
Iringa,Ludewa,Manda,Shule,34.604367615
Iringa,Ludewa,Manda,Shule Ni,34.60612531
Iringa,Ludewa,Manda,Shuleni,34.60769755
Iringa,Ludewa,Masasi,Kingole Kati,34.67987321
Iringa,Ludewa,Masasi,Masasi Kati,34.67364314
Iringa,Ludewa,Masasi,Mataravandu,34.6569109
Iringa,Ludewa,Mavanga,Manzese,35.0983348975
Iringa,Ludewa,Mavanga,Mavanga,35.091523275
Iringa,Ludewa,Mavanga,Mazese,35.09481446
Iringa,Ludewa,Mavanga,Mbugani,35.096074813
Iringa,Ludewa,Mavanga,Mfalanyaki,35.09834277
Iringa,Ludewa,Mavanga,Mgombezi,35.102755495
Iringa,Ludewa,Mavanga,Mjimwema,35.08634408222222
Iringa,Ludewa,Mavanga,Ushindi,35.10724021000001
Iringa,Ludewa,Mawengi,Ikulu,34.510186680000004
Iringa,Ludewa,Mawengi,Itacha,34.447319785000005
Iringa,Ludewa,Mawengi,Iyunguya,34.4779497575
Iringa,Ludewa,Mawengi,Kiwanja,34.50392432
Iringa,Ludewa,Mawengi,Lupande,34.461438445
Iringa,Ludewa,Mawengi,Lupande Kati,34.457269564
Iringa,Ludewa,Mawengi,Lusapo,34.48117432
Iringa,Ludewa,Mawengi,Lutanana,34.50561945
Iringa,Ludewa,Mawengi,Madunda,34.47982674666667
Iringa,Ludewa,Mawengi,Mahanje,34.494434795000004
Iringa,Ludewa,Mawengi,Manyanya,34.506293455
Iringa,Ludewa,Mawengi,Matekelo,34.501331006
Iringa,Ludewa,Mawengi,Mheza,34.502344945000004
Iringa,Ludewa,Mawengi,Morogoro,34.47413672
Iringa,Ludewa,Mawengi,Mtewele,34.485919795
Iringa,Ludewa,Mawengi,Ngengeja,34.49794899333333
Iringa,Ludewa,Mawengi,Sambala,34.497644405
Iringa,Ludewa,Mawengi,Unena,34.469588816666665
Iringa,Ludewa,Mawengi,Viganga,34.470339775
Iringa,Ludewa,Mawengi,Wecha,34.45713559
Iringa,Ludewa,Mlangali,Changalawe,34.605581945714285
Iringa,Ludewa,Mlangali,Ihonjogolo,34.519469226666665
Iringa,Ludewa,Mlangali,Itoki,34.51651222
Iringa,Ludewa,Mlangali,Kidingiri,34.51262563
Iringa,Ludewa,Mlangali,Kiyombo,34.58909205538461
Iringa,Ludewa,Mlangali,Ligumbilo,34.472470208000004
Iringa,Ludewa,Mlangali,Liwigi,34.52508215
Iringa,Ludewa,Mlangali,Maduku,34.5125392425
Iringa,Ludewa,Mlangali,Magharibi,34.542587642
Iringa,Ludewa,Mlangali,Makimba,34.49470585
Iringa,Ludewa,Mlangali,Masaula,34.463664045
Iringa,Ludewa,Mlangali,Mashariki,34.558158854
Iringa,Ludewa,Mlangali,Mjina,34.52073367
Iringa,Ludewa,Mlangali,Mjini,34.52010696
Iringa,Ludewa,Mlangali,Mkiu,34.612778785
Iringa,Ludewa,Mlangali,Mlangali Ndani,34.533717403333334
Iringa,Ludewa,Mlangali,Ng'Alike,34.53530905111111
Iringa,Ludewa,Mlangali,Ubela,34.521896302
Iringa,Ludewa,Mlangali,Uduti,34.489472246000005
Iringa,Ludewa,Mlangali,Viganga,34.47723693
Iringa,Ludewa,Mundindi,Irongi,34.94760419
Iringa,Ludewa,Mundindi,Mabatini,34.943942830000005
Iringa,Ludewa,Mundindi,Maluluma,34.8980991
Iringa,Ludewa,Mundindi,Mbugani,34.936642594999995
Iringa,Ludewa,Mundindi,Mnyusi,34.93576553
Iringa,Ludewa,Mundindi,Mnyusi A,34.9368646325
Iringa,Ludewa,Mundindi,Mnyusi B,34.94204759833333
Iringa,Ludewa,Mundindi,Mwembetogwa,34.948321182499996
Iringa,Ludewa,Mundindi,Myoruwa,34.9570108175
Iringa,Ludewa,Mundindi,Ulembwe,34.897160185000004
Iringa,Ludewa,Nkomang'ombe,Kimelembe,34.7240609
Iringa,Ludewa,Nkomang'ombe,Kimelembe Kat,34.71880656
Iringa,Ludewa,Nkomang'ombe,Kimelembe Kati,34.72067092888889
Iringa,Ludewa,Nkomang'ombe,Mhambalasi,34.730712440000005
Iringa,Ludewa,Nkomang'ombe,Mji Mwema,34.72289690666667
Iringa,Ludewa,Nkomang'ombe,Mkomang'Ombe,34.726336296
Iringa,Ludewa,Nkomang'ombe,Mkomangambe,34.72801124
Iringa,Ludewa,Nkomang'ombe,Mtiule,34.71669729
Iringa,Ludewa,Nkomang'ombe,Ndilima,34.73228
Iringa,Makete,Bulongwa,Amani,34.0518875
Iringa,Makete,Bulongwa,Changaraw,34.074316358333334
Iringa,Makete,Bulongwa,Ihomeke,34.05282978333333
Iringa,Makete,Bulongwa,Kivumba,34.059901825
Iringa,Makete,Bulongwa,Lupaso,34.06361221666666
Iringa,Makete,Bulongwa,Lupeso,34.1075025125
Iringa,Makete,Bulongwa,Lusapo,34.11191475
Iringa,Makete,Bulongwa,Mavengi,34.10475043
Iringa,Makete,Bulongwa,Mbosa,34.118675565000004
Iringa,Makete,Bulongwa,Ng`Ingi,34.07721753
Iringa,Makete,Bulongwa,Nyiunde,34.07764325
Iringa,Makete,Bulongwa,Udagwa,34.100610999999994
