region,lga,ward,subvillage,population_imputed_subvillage
Iringa,Makete,Mlondwe,Itambalil,
Iringa,Makete,Mlondwe,Magoye,
Iringa,Makete,Mlondwe,Makusi,
Iringa,Makete,Mlondwe,Mengele,
Iringa,Makete,Mlondwe,Nkwila,
Iringa,Makete,Mlondwe,Nsengo,
Iringa,Makete,Ukwama,Igasi,
Iringa,Makete,Ukwama,Ihanga Mj,
Iringa,Makete,Ukwama,Ikombo,
Iringa,Makete,Ukwama,Ikovo,
Iringa,Makete,Ukwama,Kikunga,
Iringa,Makete,Ukwama,Kimbili,
Iringa,Makete,Ukwama,Kingokola,
Iringa,Makete,Ukwama,Lupate,
Iringa,Makete,Ukwama,Makovo,
Iringa,Makete,Ukwama,Mnyololo,
Iringa,Mufindi,Bumilayinga,B,
Iringa,Mufindi,Bumilayinga,C,
Iringa,Mufindi,Bumilayinga,I,
Iringa,Mufindi,Bumilayinga,K,
Iringa,Mufindi,Bumilayinga,L,
Iringa,Mufindi,Bumilayinga,M,
Iringa,Mufindi,Bumilayinga,N,
Iringa,Mufindi,Bumilayinga,S,
Iringa,Mufindi,Bumilayinga,U,
Iringa,Mufindi,Idunda,I,
Iringa,Mufindi,Idunda,K,
Iringa,Mufindi,Idunda,L,
Iringa,Mufindi,Idunda,M,
Iringa,Mufindi,Idunda,S,
Iringa,Mufindi,Idunda,U,
Iringa,Mufindi,Igombavanu,I,
Iringa,Mufindi,Igombavanu,K,
Iringa,Mufindi,Igombavanu,L,
Iringa,Mufindi,Igombavanu,M,
Iringa,Mufindi,Igombavanu,N,
Iringa,Mufindi,Igombavanu,R,
Iringa,Mufindi,Igombavanu,U,
Iringa,Mufindi,Igombavanu,W,
Iringa,Mufindi,Igowole,F,
Iringa,Mufindi,Igowole,I,
Iringa,Mufindi,Igowole,K,
Iringa,Mufindi,Igowole,L,
Iringa,Mufindi,Igowole,M,
Iringa,Mufindi,Igowole,N,
Iringa,Mufindi,Igowole,P,
Iringa,Mufindi,Igowole,T,
Iringa,Mufindi,Ihalimba,C,
Iringa,Mufindi,Ihalimba,K,
Iringa,Mufindi,Ihalimba,M,
Iringa,Mufindi,Ihalimba,N,
Iringa,Mufindi,Ihalimba,U,
Iringa,Mufindi,Ihowanza,I,
Iringa,Mufindi,Ihowanza,L,
Iringa,Mufindi,Ihowanza,M,
Iringa,Mufindi,Ikweha,U,
Iringa,Mufindi,Isalavanu,I,
Iringa,Mufindi,Isalavanu,K,
Iringa,Mufindi,Isalavanu,L,
Iringa,Mufindi,Isalavanu,M,
Iringa,Mufindi,Isalavanu,N,
Iringa,Mufindi,Isalavanu,U,
Iringa,Mufindi,Itandula,M,
Iringa,Mufindi,Itandula,S,
Iringa,Mufindi,Kasanga,I,
Iringa,Mufindi,Kasanga,L,
Iringa,Mufindi,Kasanga,M,
Iringa,Mufindi,Kasanga,N,
Iringa,Mufindi,Kasanga,S,
Iringa,Mufindi,Kibengu,G,
Iringa,Mufindi,Kibengu,I,
Iringa,Mufindi,Kibengu,K,
Iringa,Mufindi,Kibengu,M,
Iringa,Mufindi,Kibengu,N,
Iringa,Mufindi,Kiyowela,K,
Iringa,Mufindi,Luhunga,G,
Iringa,Mufindi,Luhunga,I,
Iringa,Mufindi,Luhunga,K,
Iringa,Mufindi,Luhunga,L,
Iringa,Mufindi,Luhunga,M,
Iringa,Mufindi,Luhunga,N,
Iringa,Mufindi,Luhunga,U,
Iringa,Mufindi,Mafinga,I,
Iringa,Mufindi,Mafinga,L,
Iringa,Mufindi,Mafinga,M,
Iringa,Mufindi,Malangali,C,
Iringa,Mufindi,Malangali,I,
Iringa,Mufindi,Malangali,K,
Iringa,Mufindi,Malangali,L,
Iringa,Mufindi,Malangali,M,
Iringa,Mufindi,Malangali,O,
Iringa,Mufindi,Malangali,S,
Iringa,Mufindi,Mbalamaziwa,I,
Iringa,Mufindi,Mbalamaziwa,K,
Iringa,Mufindi,Mbalamaziwa,M,
Iringa,Mufindi,Mbalamaziwa,S,
Iringa,Mufindi,Mbalamaziwa,U,
Iringa,Mufindi,Mninga,I,
Iringa,Mufindi,Mninga,K,
Iringa,Mufindi,Mninga,L,
Iringa,Mufindi,Mninga,M,
Iringa,Mufindi,Mtambula,I,
Iringa,Mufindi,Mtambula,M,
Iringa,Mufindi,Mtambula,S,
Iringa,Mufindi,Mtwango,K,
Iringa,Mufindi,Mtwango,S,
Iringa,Mufindi,Nyololo,A,
Iringa,Mufindi,Nyololo,I,
Iringa,Mufindi,Nyololo,J,
Iringa,Mufindi,Nyololo,K,
Iringa,Mufindi,Nyololo,L,
Iringa,Mufindi,Nyololo,M,
Iringa,Mufindi,Nyololo,S,
Iringa,Mufindi,Rungemba,K,
Iringa,Mufindi,Rungemba,M,
Iringa,Mufindi,Rungemba,N,
Iringa,Mufindi,Rungemba,S,
Iringa,Mufindi,Sadani,C,
Iringa,Mufindi,Sadani,I,
Iringa,Mufindi,Sadani,L,
Iringa,Mufindi,Sadani,M,
Iringa,Njombe,Idamba,Idamba,300.0
Iringa,Njombe,Idamba,Idunda,215.0
Iringa,Njombe,Idamba,Iguluka,50.0
Iringa,Njombe,Idamba,Ipallyanzati,34.5
Iringa,Njombe,Idamba,Kamelya,28.5
Iringa,Njombe,Idamba,Kilongola,30.0
Iringa,Njombe,Idamba,Lupalali,50.0
Iringa,Njombe,Idamba,Mgololo,105.83333333333333
Iringa,Njombe,Idamba,Nyagamu,62.5
Iringa,Njombe,Idamba,Speki,130.0
Iringa,Njombe,Igongolo,Ibiki Kati,68.0
Iringa,Njombe,Igongolo,Igongolo B,80.0
Iringa,Njombe,Igongolo,Igongolo Kati,65.55555555555556
Iringa,Njombe,Igongolo,Igongolo Magh,66.66666666666667
Iringa,Njombe,Igongolo,Igongolo Magha,60.5
Iringa,Njombe,Igongolo,Igumbilo,80.0
Iringa,Njombe,Igongolo,Ilala A,91.66666666666667
Iringa,Njombe,Igongolo,Ilala B,100.0
Iringa,Njombe,Igongolo,Ilamba,53.333333333333336
Iringa,Njombe,Igongolo,Ilengititu Kat,150.0
Iringa,Njombe,Igongolo,Iponda,95.0
Iringa,Njombe,Igongolo,Kichiwa A,20.0
Iringa,Njombe,Igongolo,Kichiwa B,120.0
Iringa,Njombe,Igongolo,Kichiwa Kati,150.0
Iringa,Njombe,Igongolo,Lgongolo Kati,80.0
Iringa,Njombe,Igongolo,Luguya,120.0
Iringa,Njombe,Igongolo,Lunguya,40.0
Iringa,Njombe,Igongolo,Lunguye,80.0
Iringa,Njombe,Igongolo,Lyandambowa,80.0
Iringa,Njombe,Igongolo,Maduma C,280.0
Iringa,Njombe,Igongolo,Magereza,130.0
Iringa,Njombe,Igongolo,Magunga,40.0
Iringa,Njombe,Igongolo,Maguvani,81.25
Iringa,Njombe,Igongolo,Majengo,77.08333333333333
Iringa,Njombe,Igongolo,Matanana,58.57142857142857
Iringa,Njombe,Igongolo,Mayanga,53.666666666666664
Iringa,Njombe,Igongolo,Mbata,120.0
Iringa,Njombe,Igongolo,Mjimwema,80.16666666666667
Iringa,Njombe,Igongolo,Mpeme,110.0
Iringa,Njombe,Igongolo,Mtakuja,32.0
Iringa,Njombe,Igongolo,Muungano,190.0
Iringa,Njombe,Igongolo,Ndanula,40.0
Iringa,Njombe,Igongolo,Nyafifi,123.75
Iringa,Njombe,Igongolo,Romani,53.333333333333336
Iringa,Njombe,Igongolo,Shuleni,175.0
Iringa,Njombe,Igongolo,Yandambo,300.0
Iringa,Njombe,Igosi,Chalukumbu,50.0
Iringa,Njombe,Igosi,Chalukungu,40.0
Iringa,Njombe,Igosi,Chaung'Eng'E,30.0
Iringa,Njombe,Igosi,Chaung'Ng'E,30.0
Iringa,Njombe,Igosi,Fuka,25.0
Iringa,Njombe,Igosi,Ifunda,25.0
Iringa,Njombe,Igosi,Igelanga,40.0
Iringa,Njombe,Igosi,Igelango,28.333333333333332
Iringa,Njombe,Igosi,Igerikilo,100.0
Iringa,Njombe,Igosi,Igerukilo,117.5
Iringa,Njombe,Igosi,Igongwe,28.333333333333332
Iringa,Njombe,Igosi,Igongwi,15.0
Iringa,Njombe,Igosi,Igongwr,25.0
Iringa,Njombe,Igosi,Igoto,50.0
Iringa,Njombe,Igosi,Igudzi,90.0
Iringa,Njombe,Igosi,Ihenye,150.0
Iringa,Njombe,Igosi,Ikiungu,26.0
Iringa,Njombe,Igosi,Ikoho,40.0
Iringa,Njombe,Igosi,Ikoo,37.5
Iringa,Njombe,Igosi,Ikufwa,35.0
Iringa,Njombe,Igosi,Ikungu,45.625
Iringa,Njombe,Igosi,Ilandachi,73.75
Iringa,Njombe,Igosi,Ilandacho,40.0
Iringa,Njombe,Igosi,Ilovi,45.55555555555556
Iringa,Njombe,Igosi,Indulama,150.0
Iringa,Njombe,Igosi,Ipogor0,20.0
Iringa,Njombe,Igosi,Ipogoro,20.0
Iringa,Njombe,Igosi,Ipombwe,15.0
Iringa,Njombe,Igosi,Isange,15.0
Iringa,Njombe,Igosi,Isanzike,39.166666666666664
Iringa,Njombe,Igosi,Isemikinye,200.0
Iringa,Njombe,Igosi,Isigitira,46.666666666666664
Iringa,Njombe,Igosi,Isigitiro,16.5
Iringa,Njombe,Igosi,Isigotiro,70.0
Iringa,Njombe,Igosi,Isimikine,120.0
Iringa,Njombe,Igosi,Isimikinye,112.5
Iringa,Njombe,Igosi,Isitu,22.5
Iringa,Njombe,Igosi,Itamba,46.666666666666664
Iringa,Njombe,Igosi,Itambo,25.0
Iringa,Njombe,Igosi,Itila,60.0
Iringa,Njombe,Igosi,Ituhula,25.0
Iringa,Njombe,Igosi,Itula,24.125
Iringa,Njombe,Igosi,Iwenamo,1.0
Iringa,Njombe,Igosi,Kati,100.0
Iringa,Njombe,Igosi,Kibaoni,80.0
Iringa,Njombe,Igosi,Kihanga,24.0
Iringa,Njombe,Igosi,Kihesa,29.75
Iringa,Njombe,Igosi,Kitindisu,33.666666666666664
Iringa,Njombe,Igosi,Kitindiswa,1.0
Iringa,Njombe,Igosi,Libonde,16.0
Iringa,Njombe,Igosi,Libondi,15.0
Iringa,Njombe,Igosi,Lubonde,12.0
Iringa,Njombe,Igosi,Ludewa,28.4
Iringa,Njombe,Igosi,Luikula,20.0
Iringa,Njombe,Igosi,Lukule,30.0
Iringa,Njombe,Igosi,Lupema,42.5
Iringa,Njombe,Igosi,Lupemba,52.0
Iringa,Njombe,Igosi,Lupembe,45.5
Iringa,Njombe,Igosi,Luponde,17.5
Iringa,Njombe,Igosi,Lwikula,150.0
Iringa,Njombe,Igosi,Madilu,27.0
Iringa,Njombe,Igosi,Mafumba,70.0
Iringa,Njombe,Igosi,Majengo,30.0
Iringa,Njombe,Igosi,Makera,75.0
Iringa,Njombe,Igosi,Makungu,78.63636363636364
Iringa,Njombe,Igosi,Matalawa,36.0
Iringa,Njombe,Igosi,Matalawe,24.666666666666668
Iringa,Njombe,Igosi,Matwake,21.0
Iringa,Njombe,Igosi,Mbambala,33.0
Iringa,Njombe,Igosi,Mgoda,48.0
Iringa,Njombe,Igosi,Mgongoti,20.0
Iringa,Njombe,Igosi,Mguti,21.25
Iringa,Njombe,Igosi,Mifugo,20.0
Iringa,Njombe,Igosi,Mji Mwema,27.5
Iringa,Njombe,Igosi,Mji Nwema,50.0
Iringa,Njombe,Igosi,Mkula,40.0
Iringa,Njombe,Igosi,Mlimani,53.13333333333333
Iringa,Njombe,Igosi,Mmbala,216.66666666666666
Iringa,Njombe,Igosi,Mpocha,35.0
Iringa,Njombe,Igosi,Mpochi,40.0
Iringa,Njombe,Igosi,Mpocho,46.0
Iringa,Njombe,Igosi,Mtendee,97.5
Iringa,Njombe,Igosi,Mtitafu,15.5
Iringa,Njombe,Igosi,Mtuna,34.0
Iringa,Njombe,Igosi,Muguti,30.0
Iringa,Njombe,Igosi,Muhanga,17.5
Iringa,Njombe,Igosi,Nazareti,71.4
Iringa,Njombe,Igosi,Ndulamo,66.0
Iringa,Njombe,Igosi,Ng'Anga,22.0
Iringa,Njombe,Igosi,Ng'Ange,33.333333333333336
Iringa,Njombe,Igosi,Nyalule,34.0
Iringa,Njombe,Igosi,Nyamajila,15.0
Iringa,Njombe,Igosi,Nyamajiva,35.0
Iringa,Njombe,Igosi,Nyamajiwa,10.0
Iringa,Njombe,Igosi,Sagalwa,15.0
Iringa,Njombe,Igosi,Simikinye,32.5
Iringa,Njombe,Igosi,Simkinye,30.0
Iringa,Njombe,Igosi,Tegamatwe,25.0
Iringa,Njombe,Igosi,Tegametwa,25.0
Iringa,Njombe,Igosi,Temeke,27.5
Iringa,Njombe,Igosi,Tindisu,50.0
Iringa,Njombe,Igosi,Tove,29.166666666666668
Iringa,Njombe,Igosi,Uhenamo,31.666666666666668
Iringa,Njombe,Igosi,Ung'Eng'E,20.0
Iringa,Njombe,Igosi,Usagalwa,22.5
Iringa,Njombe,Igosi,Usange,20.5
Iringa,Njombe,Igosi,Usangi,35.0
Iringa,Njombe,Igosi,Usimikinyi,20.0
Iringa,Njombe,Igosi,Uvangu,21.0
Iringa,Njombe,Igosi,Uvangwa,27.5
Iringa,Njombe,Igosi,Uwenamo,25.0
Iringa,Njombe,Igosi,Vuchange,25.0
Iringa,Njombe,Igosi,Wisange,35.0
Iringa,Njombe,Ikondo,Idyadya,212.25
Iringa,Njombe,Ikondo,Igumbilo,54.714285714285715
Iringa,Njombe,Ikondo,Manyamle,52.0
Iringa,Njombe,Ikondo,Mkondoa,59.0
Iringa,Njombe,Ikuka,Ibohora,30.333333333333332
Iringa,Njombe,Ikuka,Igelecha,60.0
Iringa,Njombe,Ikuka,Igominyi,53.333333333333336
Iringa,Njombe,Ikuka,Iqelecha,50.0
Iringa,Njombe,Ikuka,Isitu,80.0
Iringa,Njombe,Ikuka,Lima Kati,42.5
Iringa,Njombe,Ikuka,Madamba,45.0
Iringa,Njombe,Ikuka,Magegere,60.0
Iringa,Njombe,Ikuka,Magomati,50.0
Iringa,Njombe,Ikuka,Mahalule,40.0
Iringa,Njombe,Ikuka,Mahata,90.0
Iringa,Njombe,Ikuka,Mapinduzi,80.0
Iringa,Njombe,Ikuka,Matiganjola Ka,50.0
Iringa,Njombe,Ikuka,Mjimwema,120.0
Iringa,Njombe,Ikuka,Mlangali,60.0
Iringa,Njombe,Ikuka,Mpeto B,55.0
Iringa,Njombe,Ikuka,Ninga Kati,97.5
Iringa,Njombe,Ikuka,Uhuru,50.0
Iringa,Njombe,Ikuka,Ulinzi,48.333333333333336
Iringa,Njombe,Ikuka,Ullinzi,40.0
Iringa,Njombe,Ikuka,Valakunga,60.0
Iringa,Njombe,Ikuka,Wage,40.0
Iringa,Njombe,Ikuka,Wahe,73.33333333333333
Iringa,Njombe,Ilembula,Barabarani,81.5
Iringa,Njombe,Ilembula,Chafwimi,120.0
Iringa,Njombe,Ilembula,Igelehedza B,138.0
Iringa,Njombe,Ilembula,Igominyi,77.5
Iringa,Njombe,Ilembula,Ihwesa,86.5
Iringa,Njombe,Ilembula,Ilala,250.0
Iringa,Njombe,Ilembula,Iponda,57.0
Iringa,Njombe,Ilembula,Ivigo,35.0
Iringa,Njombe,Ilembula,Kanisani,91.0
Iringa,Njombe,Ilembula,Kati,215.25
Iringa,Njombe,Ilembula,Kibangada,28.5
Iringa,Njombe,Ilembula,Kihanga,60.25
Iringa,Njombe,Ilembula,Kisosola,53.0
Iringa,Njombe,Ilembula,Loga,159.33333333333334
Iringa,Njombe,Ilembula,Lulanga,75.0
Iringa,Njombe,Ilembula,Lulunga,30.0
Iringa,Njombe,Ilembula,Lumumba,131.0
Iringa,Njombe,Ilembula,Lutewele,97.0
Iringa,Njombe,Ilembula,Magwani,78.0
Iringa,Njombe,Ilembula,Maliango,120.0
Iringa,Njombe,Ilembula,Mdonya,57.0
Iringa,Njombe,Ilembula,Mjimwema A,85.0
Iringa,Njombe,Ilembula,Mtakuja,150.0
Iringa,Njombe,Ilembula,Mtamba,94.0
Iringa,Njombe,Ilembula,Mtewele,63.0
Iringa,Njombe,Ilembula,Muungano,156.0
Iringa,Njombe,Ilembula,Ng'Enyango,65.0
Iringa,Njombe,Ilembula,Nyanyango,73.33333333333333
Iringa,Njombe,Ilembula,Sosola,20.0
Iringa,Njombe,Ilembula,Talamaganga,64.0
Iringa,Njombe,Ilembula,Talamagangs,65.0
Iringa,Njombe,Ilembula,Uhambule Kati,157.0
Iringa,Njombe,Ilembula,Ujindile Kati,167.75
Iringa,Njombe,Ilembula,Wehe,124.0
Iringa,Njombe,Imalinyi,Amani,151.0
Iringa,Njombe,Imalinyi,Azimio,39.666666666666664
Iringa,Njombe,Imalinyi,Bomani,250.0
Iringa,Njombe,Imalinyi,Bondea,72.5
Iringa,Njombe,Imalinyi,Bondeni,50.0
Iringa,Njombe,Imalinyi,Gonelamafuta,48.25
Iringa,Njombe,Imalinyi,Hingilo,150.0
Iringa,Njombe,Imalinyi,Ibonde,110.33333333333333
Iringa,Njombe,Imalinyi,Ibumila,98.57142857142857
Iringa,Njombe,Imalinyi,Ibumila1,53.0
Iringa,Njombe,Imalinyi,Idoni,100.0
Iringa,Njombe,Imalinyi,Idono,76.0
Iringa,Njombe,Imalinyi,Idopedope,120.0
Iringa,Njombe,Imalinyi,Idopedope Subv,108.0
Iringa,Njombe,Imalinyi,Idunda,75.25
Iringa,Njombe,Imalinyi,Igagala,87.5
Iringa,Njombe,Imalinyi,Igalala,35.0
Iringa,Njombe,Imalinyi,Igalango,100.0
Iringa,Njombe,Imalinyi,Igelango,53.2
Iringa,Njombe,Imalinyi,Ikangamwani,86.5
Iringa,Njombe,Imalinyi,Ikemedza,53.0
Iringa,Njombe,Imalinyi,Ikingula,148.0
Iringa,Njombe,Imalinyi,Ikingulla,206.0
Iringa,Njombe,Imalinyi,Ipangala,124.0
Iringa,Njombe,Imalinyi,Itegetela,55.0
Iringa,Njombe,Imalinyi,Itimbu,79.0
Iringa,Njombe,Imalinyi,Itula,43.666666666666664
Iringa,Njombe,Imalinyi,Kalenga,52.5
Iringa,Njombe,Imalinyi,Kati,149.33333333333334
Iringa,Njombe,Imalinyi,Kibedagogolo,125.0
Iringa,Njombe,Imalinyi,Kibedagogolo S,125.0
Iringa,Njombe,Imalinyi,Kidegemanga,87.75
Iringa,Njombe,Imalinyi,Kihulunge,72.66666666666667
Iringa,Njombe,Imalinyi,Kilagana,59.5
Iringa,Njombe,Imalinyi,Kilagano,59.0
Iringa,Njombe,Imalinyi,Kinenulo,125.0
Iringa,Njombe,Imalinyi,Kitichi,181.22222222222223
Iringa,Njombe,Imalinyi,Ludewa,160.83333333333334
Iringa,Njombe,Imalinyi,Lugalo,132.75
Iringa,Njombe,Imalinyi,Lungemba,245.53846153846155
Iringa,Njombe,Imalinyi,Lutowo,91.0
Iringa,Njombe,Imalinyi,Malamba,93.5
Iringa,Njombe,Imalinyi,Mapaina,205.25
Iringa,Njombe,Imalinyi,Masilu Juu,38.666666666666664
Iringa,Njombe,Imalinyi,Matanana,89.25
Iringa,Njombe,Imalinyi,Matatana,150.0
Iringa,Njombe,Imalinyi,Mfungati,61.25
Iringa,Njombe,Imalinyi,Mhanga,65.71428571428571
Iringa,Njombe,Imalinyi,Mjimwema,111.5
Iringa,Njombe,Imalinyi,Mkeha,59.0
Iringa,Njombe,Imalinyi,Mlaga,55.0
Iringa,Njombe,Imalinyi,Mlangali,217.75
Iringa,Njombe,Imalinyi,Mtwango,88.0
Iringa,Njombe,Imalinyi,Mwalivale,80.0
Iringa,Njombe,Imalinyi,Ndolela,35.0
Iringa,Njombe,Imalinyi,Ndolele,100.0
Iringa,Njombe,Imalinyi,Njiapanda A,60.0
Iringa,Njombe,Imalinyi,Njiapanda B,95.0
Iringa,Njombe,Imalinyi,Njocho,97.5
Iringa,Njombe,Imalinyi,Sengele,70.5
Iringa,Njombe,Imalinyi,Tengelemembe,52.0
Iringa,Njombe,Imalinyi,Tengelimembe,53.833333333333336
Iringa,Njombe,Imalinyi,Uhamila,51.5
Iringa,Njombe,Imalinyi,Uhepera,403.3333333333333
Iringa,Njombe,Imalinyi,Uhepere,50.0
Iringa,Njombe,Imalinyi,Ukalawa,106.0
Iringa,Njombe,Imalinyi,Ukea,38.0
Iringa,Njombe,Imalinyi,Ulembwe,214.0
Iringa,Njombe,Imalinyi,Usalule,66.66666666666667
Iringa,Njombe,Imalinyi,Ushirika,65.0
Iringa,Njombe,Imalinyi,Usita,301.125
Iringa,Njombe,Imalinyi,Utengule,279.75
Iringa,Njombe,Imalinyi,Wiyandage,75.5
Iringa,Njombe,Iwungilo,Iwogi,34.5
Iringa,Njombe,Iwungilo,Iwungilo A,31.666666666666668
Iringa,Njombe,Iwungilo,Iwungilo Kati,71.66666666666667
Iringa,Njombe,Iwungilo,Kanisani Rc,43.333333333333336
Iringa,Njombe,Iwungilo,Mawulo,177.375
Iringa,Njombe,Iwungilo,Taling'Emelo,72.5
Iringa,Njombe,Kidegembye,Chauganga,300.0
Iringa,Njombe,Kidegembye,Havanga,125.0
Iringa,Njombe,Kidegembye,Igunguli,80.0
Iringa,Njombe,Kidegembye,Ikombe,55.625
Iringa,Njombe,Kidegembye,Isimike,90.0
Iringa,Njombe,Kidegembye,Lusakanyo,25.0
Iringa,Njombe,Kidegembye,Madete,176.28571428571428
Iringa,Njombe,Kidegembye,Matindi,59.5
Iringa,Njombe,Kidegembye,Mlangali,42.0
Iringa,Njombe,Kidegembye,Mtoo,55.0
Iringa,Njombe,Kidegembye,Muone,65.75
Iringa,Njombe,Kidegembye,Ukinga,480.0
Iringa,Njombe,Kidegembye,Ukingo,480.0
Iringa,Njombe,Kidegembye,Ulindanyi,45.0
Iringa,Njombe,Kifanya,Ibangala,25.0
Iringa,Njombe,Kifanya,Igunguli,50.0
Iringa,Njombe,Kifanya,Itengule,27.0
Iringa,Njombe,Kifanya,Ivangalala,60.0
Iringa,Njombe,Kifanya,Kanisani,23.0
Iringa,Njombe,Kifanya,Kati,74.33333333333333
Iringa,Njombe,Kifanya,Kibondeni,35.0
Iringa,Njombe,Kifanya,Kiondeni,57.77777777777778
Iringa,Njombe,Kifanya,Kipangule,25.0
Iringa,Njombe,Kifanya,Kiwanga Juu,60.0
Iringa,Njombe,Kifanya,Lauganga,30.0
Iringa,Njombe,Kifanya,Lulanda,50.0
Iringa,Njombe,Kifanya,Lwanundu,36.0
Iringa,Njombe,Kifanya,Majengo,30.0
Iringa,Njombe,Kifanya,Makando,23.875
Iringa,Njombe,Kifanya,Mapera,22.6
Iringa,Njombe,Kifanya,Mjimwema,165.0
Iringa,Njombe,Kifanya,Mkalati,37.666666666666664
Iringa,Njombe,Kifanya,Mlimani,1.0
Iringa,Njombe,Kifanya,Mliwati,40.0
Iringa,Njombe,Kifanya,Muungano,133.0
Iringa,Njombe,Kifanya,Mwangata,26.25
Iringa,Njombe,Kifanya,Stendi,43.333333333333336
Iringa,Njombe,Kifanya,Uzunguni,55.0
Iringa,Njombe,Kifanya,Wanginyi,35.0
Iringa,Njombe,Luduga,Balali,66.5
Iringa,Njombe,Luduga,Changarawe,53.0
Iringa,Njombe,Luduga,Changepa,75.0
Iringa,Njombe,Luduga,Darajani,75.0
Iringa,Njombe,Luduga,Galatiro,56.0
Iringa,Njombe,Luduga,Harambee,183.6
Iringa,Njombe,Luduga,Igalatilo,45.0
Iringa,Njombe,Luduga,Igalatiro,70.0
Iringa,Njombe,Luduga,Ilala,250.0
Iringa,Njombe,Luduga,Kati,114.25
Iringa,Njombe,Luduga,Kihowa,75.0
Iringa,Njombe,Luduga,Kisosola,250.0
Iringa,Njombe,Luduga,Ludengele,55.333333333333336
Iringa,Njombe,Luduga,Mayomboni,80.0
Iringa,Njombe,Luduga,Mbilili,47.5
Iringa,Njombe,Luduga,Mfipile,42.0
Iringa,Njombe,Luduga,Mgeduli,150.0
Iringa,Njombe,Luduga,Mhand0,85.0
Iringa,Njombe,Luduga,Mhando,75.0
Iringa,Njombe,Luduga,Mhimbili,103.75
Iringa,Njombe,Luduga,Mlimani,45.0
Iringa,Njombe,Luduga,Msamala,75.0
Iringa,Njombe,Luduga,Mtakuja,201.5
Iringa,Njombe,Luduga,Mtewele,75.0
Iringa,Njombe,Luduga,Ndolela,150.0
Iringa,Njombe,Luduga,Nyeleketi,56.0
Iringa,Njombe,Luduga,Sosola,75.0
Iringa,Njombe,Luduga,Tononeka,50.0
Iringa,Njombe,Luduga,Wangamiko,78.2
Iringa,Njombe,Luduga,Wangamiku,62.5
Iringa,Njombe,Luduga,Yeriko,67.66666666666667
Iringa,Njombe,Lupembe,Isoliwaya,500.0
Iringa,Njombe,Lupembe,Itundu,155.0
Iringa,Njombe,Lupembe,Ivanginyi,39.5
Iringa,Njombe,Lupembe,Iyembela B,200.0
Iringa,Njombe,Lupembe,Kalila,218.75
Iringa,Njombe,Lupembe,Lung'Angali,35.0
Iringa,Njombe,Lupembe,Lung'Angana,45.0
Iringa,Njombe,Lupembe,Magwale,15.5
Iringa,Njombe,Lupembe,Majengo,109.33333333333333
Iringa,Njombe,Lupembe,Mnemele,80.0
Iringa,Njombe,Lupembe,Mnyakay,75.0
Iringa,Njombe,Lupembe,Mnyakaya,51.25
Iringa,Njombe,Lupembe,Mpeto,150.0
Iringa,Njombe,Lupembe,Mpetu,91.5
Iringa,Njombe,Lupembe,Mtakuja,55.416666666666664
Iringa,Njombe,Lupembe,Mtwanzi,30.0
Iringa,Njombe,Lupembe,Udinda,42.5
Iringa,Njombe,Lupembe,Ujenzi,116.66666666666667
Iringa,Njombe,Lupembe,Ukinga,100.0
Iringa,Njombe,Lupembe,Usakila,55.0
Iringa,Njombe,Luponde,Gangitakulo,20.666666666666668
Iringa,Njombe,Luponde,Igangitakula,17.5
Iringa,Njombe,Luponde,Lufingo,22.0
Iringa,Njombe,Luponde,Luhololo,59.0
Iringa,Njombe,Luponde,Madogo,400.0
Iringa,Njombe,Luponde,Mkengwa,105.5
Iringa,Njombe,Luponde,Mnogelwa,60.0
Iringa,Njombe,Luponde,Mwilongalage A,47.0
Iringa,Njombe,Luponde,Mwilongalage B,70.0
Iringa,Njombe,Luponde,Shuleni,117.0
Iringa,Njombe,Luponde,Store,52.0
Iringa,Njombe,Mahongole,Ibatu B,250.0
Iringa,Njombe,Mahongole,Ideganja,350.0
Iringa,Njombe,Mahongole,Ideganji,120.0
Iringa,Njombe,Mahongole,Ihanga,80.0
Iringa,Njombe,Mahongole,Ilangali,80.0
Iringa,Njombe,Mahongole,Ilengititu,46.666666666666664
Iringa,Njombe,Mahongole,Ilongo,136.66666666666666
Iringa,Njombe,Mahongole,Ilunda,41.42857142857143
Iringa,Njombe,Mahongole,Isaula,120.0
Iringa,Njombe,Mahongole,Itofoga,40.0
Iringa,Njombe,Mahongole,Itulike,145.0
Iringa,Njombe,Mahongole,Kichangani,40.0
Iringa,Njombe,Mahongole,Kinega,40.0
Iringa,Njombe,Mahongole,Kinege,40.0
Iringa,Njombe,Mahongole,Madaraka,80.0
Iringa,Njombe,Mahongole,Magomati,40.0
Iringa,Njombe,Mahongole,Mahongole A,206.25
Iringa,Njombe,Mahongole,Mahongole B,196.66666666666666
Iringa,Njombe,Mahongole,Manga A,130.0
Iringa,Njombe,Mahongole,Mangula,40.0
Iringa,Njombe,Mahongole,Manzese,40.0
Iringa,Njombe,Mahongole,Matangini,50.0
Iringa,Njombe,Mahongole,Mbugani,40.0
Iringa,Njombe,Mahongole,Mjimwema,162.5
Iringa,Njombe,Mahongole,Mohomela A,40.0
Iringa,Njombe,Mahongole,Msesule,120.0
Iringa,Njombe,Mahongole,Mtanga,80.0
Iringa,Njombe,Mahongole,Muhomela,20.0
Iringa,Njombe,Mahongole,Mvengi B,80.0
Iringa,Njombe,Mahongole,Mwongozo,60.0
Iringa,Njombe,Mahongole,Njia Panda,80.0
