region,lga,ward,subvillage,gps_height_imputed_subvillage
Kagera,Biharamulo,Biharamulo Urban,Nyarukongogo B,
Kagera,Biharamulo,Biharamulo Urban,Rugondo B,
Kagera,Biharamulo,Biharamulo Urban,Rukaragata,
Kagera,Biharamulo,Biharamulo Urban,Rukaragata B,
Kagera,Biharamulo,Biharamulo Urban,Ruziba B,
Kagera,Biharamulo,Biharamulo Urban,Sekondari,
Kagera,Biharamulo,Biharamulo Urban,Uswahilini,
Kagera,Biharamulo,Kalenge,Chabonga,
Kagera,Biharamulo,Kalenge,Chanya,
Kagera,Biharamulo,Kalenge,Kafunzo,
Kagera,Biharamulo,Kalenge,Kalenge,
Kagera,Biharamulo,Kalenge,Kanyelanyela,
Kagera,Biharamulo,Kalenge,Kibati,
Kagera,Biharamulo,Kalenge,Kikonya,
Kagera,Biharamulo,Kalenge,Kinyanzige,
Kagera,Biharamulo,Kalenge,Kitegwa,
Kagera,Biharamulo,Kalenge,Luchindu,
Kagera,Biharamulo,Kalenge,Mkuyuni,
Kagera,Biharamulo,Kalenge,Mlangalanga,
Kagera,Biharamulo,Kalenge,Msekwa,
Kagera,Biharamulo,Kalenge,Ntumagu,
Kagera,Biharamulo,Kalenge,Nyakafundikwa A,
Kagera,Biharamulo,Kalenge,Nyamalangalanga,
Kagera,Biharamulo,Kalenge,Nyamigere,
Kagera,Biharamulo,Kalenge,Nyangaliso,
Kagera,Biharamulo,Kalenge,Nyanza,
Kagera,Biharamulo,Kalenge,Rongwe,
Kagera,Biharamulo,Kalenge,Ruganzu,
Kagera,Biharamulo,Kalenge,Rutenga,
Kagera,Biharamulo,Kalenge,Ruwewe,
Kagera,Biharamulo,Lusahunga,Iyengamurilo,
Kagera,Biharamulo,Lusahunga,Kabale,
Kagera,Biharamulo,Lusahunga,Kalamata,
Kagera,Biharamulo,Lusahunga,Kamzunzu,
Kagera,Biharamulo,Lusahunga,Kaserebuka,
Kagera,Biharamulo,Lusahunga,Kayanza,
Kagera,Biharamulo,Lusahunga,Kikoma,
Kagera,Biharamulo,Lusahunga,Lusagamba,
Kagera,Biharamulo,Lusahunga,Lusahunga Kati,
Kagera,Biharamulo,Lusahunga,Mavota,
Kagera,Biharamulo,Lusahunga,Mlanda,
Kagera,Biharamulo,Lusahunga,Muhama,
Kagera,Biharamulo,Lusahunga,Mulinda,
Kagera,Biharamulo,Lusahunga,Nyakanazi,
Kagera,Biharamulo,Lusahunga,Nyakanazi Kati,
Kagera,Biharamulo,Lusahunga,Nyamahuna,
Kagera,Biharamulo,Lusahunga,Nyamaragara,
Kagera,Biharamulo,Lusahunga,Nyamsebei,
Kagera,Biharamulo,Lusahunga,Nyansalala,
Kagera,Biharamulo,Lusahunga,Nyantakara,
Kagera,Biharamulo,Lusahunga,Zahanati,
Kagera,Biharamulo,Nyabusozi,Biyonza,
Kagera,Biharamulo,Nyabusozi,Bondeni A,
Kagera,Biharamulo,Nyabusozi,Bondeni B,
Kagera,Biharamulo,Nyabusozi,Buholonganyi,
Kagera,Biharamulo,Nyabusozi,Busambilo,
Kagera,Biharamulo,Nyabusozi,Chakitalagu,
Kagera,Biharamulo,Nyabusozi,Chakitalagu A,
Kagera,Biharamulo,Nyabusozi,Chakitalagu B,
Kagera,Biharamulo,Nyabusozi,Jolijo,
Kagera,Biharamulo,Nyabusozi,Kabangani,
Kagera,Biharamulo,Nyabusozi,Kamlanda,
Kagera,Biharamulo,Nyabusozi,Karuguyu Centre,
Kagera,Biharamulo,Nyabusozi,Kiyenzi,
Kagera,Biharamulo,Nyabusozi,Lukole,
Kagera,Biharamulo,Nyabusozi,Machimboni,
Kagera,Biharamulo,Nyabusozi,Mbindi A,
Kagera,Biharamulo,Nyabusozi,Mwabagosha,
Kagera,Biharamulo,Nyabusozi,Mwabalimi,
Kagera,Biharamulo,Nyabusozi,Mwanga,
Kagera,Biharamulo,Nyabusozi,Nemba,
Kagera,Biharamulo,Nyabusozi,Nyabusozi,
Kagera,Biharamulo,Nyabusozi,Nyabusozi B,
Kagera,Biharamulo,Nyabusozi,Nyamazina,
Kagera,Biharamulo,Nyabusozi,Nyampendo,
Kagera,Biharamulo,Nyakahura,Chamakaza,
Kagera,Biharamulo,Nyakahura,Gwabya,
Kagera,Biharamulo,Nyakahura,Gweselo,
Kagera,Biharamulo,Nyakahura,Igabilo,
Kagera,Biharamulo,Nyakahura,Kalusuli,
Kagera,Biharamulo,Nyakahura,Kibamba,
Kagera,Biharamulo,Nyakahura,Lugese,
Kagera,Biharamulo,Nyakahura,Lugese A,
Kagera,Biharamulo,Nyakahura,Mabale,
Kagera,Biharamulo,Nyakahura,Mangasini,
Kagera,Biharamulo,Nyakahura,Mikaragata,
Kagera,Biharamulo,Nyakahura,Nyakahura,
Kagera,Biharamulo,Nyakahura,Nyangamaguru,
Kagera,Biharamulo,Nyakahura,Nyantama,
Kagera,Biharamulo,Nyakahura,Shuleni,
Kagera,Biharamulo,Nyakahura,Tanu,
Kagera,Biharamulo,Nyamigogo,Ikigijo,
Kagera,Biharamulo,Nyamigogo,Imalangoye,
Kagera,Biharamulo,Nyamigogo,Irugwanzara,
Kagera,Biharamulo,Nyamigogo,Isebya,
Kagera,Biharamulo,Nyamigogo,Izubagulo,
Kagera,Biharamulo,Nyamigogo,Kagoma A,
Kagera,Biharamulo,Nyamigogo,Kagoma Centre,
Kagera,Biharamulo,Nyamigogo,Madukani,
Kagera,Biharamulo,Nyamigogo,Majengo,
Kagera,Biharamulo,Nyamigogo,Migege,
Kagera,Biharamulo,Nyamigogo,Migwatani,
Kagera,Biharamulo,Nyamigogo,Mwabakali,
Kagera,Biharamulo,Nyamigogo,Mwamagiri,
Kagera,Biharamulo,Nyamigogo,Mwamitilwa,
Kagera,Biharamulo,Nyamigogo,Nduhani,
Kagera,Biharamulo,Nyamigogo,Nyaminigo,
Kagera,Biharamulo,Nyamigogo,Songambele,
Kagera,Biharamulo,Nyamigogo,Songambele Centre,
Kagera,Biharamulo,Nyamigogo,Wichamoyo,
Kagera,Biharamulo,Nyarubungo,Biseko,
Kagera,Biharamulo,Nyarubungo,Butungo,
Kagera,Biharamulo,Nyarubungo,Chamkara,
Kagera,Biharamulo,Nyarubungo,Chenkobe,
Kagera,Biharamulo,Nyarubungo,Kachwankwanzi,
Kagera,Biharamulo,Nyarubungo,Kalebezo,
Kagera,Biharamulo,Nyarubungo,Kasato,
Kagera,Biharamulo,Nyarubungo,Katahoka,
Kagera,Biharamulo,Nyarubungo,Katahoka Centre,
Kagera,Biharamulo,Nyarubungo,Katoke Centre,
Kagera,Biharamulo,Nyarubungo,Katunguru,
Kagera,Biharamulo,Nyarubungo,Kazalwe,
Kagera,Biharamulo,Nyarubungo,Kazarwe,
Kagera,Biharamulo,Nyarubungo,Kaziboni,
Kagera,Biharamulo,Nyarubungo,Kibale,
Kagera,Biharamulo,Nyarubungo,Kigemu,
Kagera,Biharamulo,Nyarubungo,Kiguruka,
Kagera,Biharamulo,Nyarubungo,Kisuma,
Kagera,Biharamulo,Nyarubungo,Lubabi,
Kagera,Biharamulo,Nyarubungo,Lusenyi,
Kagera,Biharamulo,Nyarubungo,Lutimbula,
Kagera,Biharamulo,Nyarubungo,Majengo,
Kagera,Biharamulo,Nyarubungo,Mtakuja,
Kagera,Biharamulo,Nyarubungo,Mukuba,
Kagera,Biharamulo,Nyarubungo,Mwalilo,
Kagera,Biharamulo,Nyarubungo,Nyabihuguhugu,
Kagera,Biharamulo,Nyarubungo,Nyamahanga,
Kagera,Biharamulo,Nyarubungo,Nyamahanga Kati,
Kagera,Biharamulo,Nyarubungo,Nyamahuna,
Kagera,Biharamulo,Nyarubungo,Nyamasenene,
Kagera,Biharamulo,Nyarubungo,Nyamsagala,
Kagera,Biharamulo,Nyarubungo,Nyankeya,
Kagera,Biharamulo,Nyarubungo,Nyarubungo,
Kagera,Biharamulo,Nyarubungo,Rubabi B,
Kagera,Biharamulo,Nyarubungo,Rusabya,
Kagera,Biharamulo,Nyarubungo,Rusenyi,
Kagera,Biharamulo,Nyarubungo,Rwanyanza,
Kagera,Biharamulo,Runazi,Busolo,
Kagera,Biharamulo,Runazi,Busota,
Kagera,Biharamulo,Runazi,Chebitoke,
Kagera,Biharamulo,Runazi,Iiboza,
Kagera,Biharamulo,Runazi,Kagongo,
Kagera,Biharamulo,Runazi,Kaguruka,
Kagera,Biharamulo,Runazi,Kahogo,
Kagera,Biharamulo,Runazi,Kasoina,
Kagera,Biharamulo,Runazi,Kikomakoma,
Kagera,Biharamulo,Runazi,Kinazi,
Kagera,Biharamulo,Runazi,Lwekubo,
Kagera,Biharamulo,Runazi,Lwekubo Centre,
Kagera,Biharamulo,Runazi,Majengo A,
Kagera,Biharamulo,Runazi,Majengo B,
Kagera,Biharamulo,Runazi,Malindi,
Kagera,Biharamulo,Runazi,Mamlaka,
Kagera,Biharamulo,Runazi,Mbaga,
Kagera,Biharamulo,Runazi,Mchangani,
Kagera,Biharamulo,Runazi,Mwinyororo,
Kagera,Biharamulo,Runazi,Nyabunsungo,
Kagera,Biharamulo,Runazi,Nyakabanga,
Kagera,Biharamulo,Runazi,Nyakibingo,
Kagera,Biharamulo,Runazi,Nyarwezika,
Kagera,Biharamulo,Runazi,Rugendegenzi,
Kagera,Biharamulo,Runazi,Ruhama,
Kagera,Biharamulo,Runazi,Rukora A,
Kagera,Biharamulo,Runazi,Runazi,
Kagera,Biharamulo,Runazi,Runazi Kati,
Kagera,Biharamulo,Runazi,Rwanzara,
Kagera,Biharamulo,Runazi,Rwembuzi,
Kagera,Biharamulo,Runazi,Songambele,
Kagera,Biharamulo,Runazi,Ujiranimwema,
Kagera,Biharamulo,Runazi,Uswahilini,
Kagera,Bukoba Rural,Buhendangabo,Bugalika,
Kagera,Bukoba Rural,Buhendangabo,Bunyonya,
Kagera,Bukoba Rural,Buhendangabo,Busingo,
Kagera,Bukoba Rural,Buhendangabo,Butungiro,
Kagera,Bukoba Rural,Buhendangabo,Bweigiro,
Kagera,Bukoba Rural,Buhendangabo,Galika,
Kagera,Bukoba Rural,Buhendangabo,Kaija,
Kagera,Bukoba Rural,Buhendangabo,Kashambiya,
Kagera,Bukoba Rural,Buhendangabo,Kashambya,
Kagera,Bukoba Rural,Buhendangabo,Katwenge,
Kagera,Bukoba Rural,Buhendangabo,Kyato 'A',
Kagera,Bukoba Rural,Buhendangabo,Mlongo,
Kagera,Bukoba Rural,Bujugo,Bituntu,
Kagera,Bukoba Rural,Bujugo,Buganguzi,
Kagera,Bukoba Rural,Bujugo,Bwala,
Kagera,Bukoba Rural,Bujugo,Bwanga,
Kagera,Bukoba Rural,Bujugo,Kambale,
Kagera,Bukoba Rural,Bujugo,Katoju,
Kagera,Bukoba Rural,Bujugo,Kilele,
Kagera,Bukoba Rural,Bujugo,Minazi,
Kagera,Bukoba Rural,Buterankuzi,Bongera,
Kagera,Bukoba Rural,Buterankuzi,Buhendangabo,
Kagera,Bukoba Rural,Buterankuzi,Buongera,
Kagera,Bukoba Rural,Buterankuzi,Buruwani,
Kagera,Bukoba Rural,Buterankuzi,Burwani,
Kagera,Bukoba Rural,Buterankuzi,Ibale,
Kagera,Bukoba Rural,Buterankuzi,Ichwandimi,
Kagera,Bukoba Rural,Buterankuzi,Kamshansha,
Kagera,Bukoba Rural,Buterankuzi,Kamshasha,
Kagera,Bukoba Rural,Buterankuzi,Katanakya,
Kagera,Bukoba Rural,Buterankuzi,Katongo,
Kagera,Bukoba Rural,Buterankuzi,Kishoju,
Kagera,Bukoba Rural,Buterankuzi,Kyatabara,
Kagera,Bukoba Rural,Buterankuzi,Kyatabaro,
Kagera,Bukoba Rural,Buterankuzi,Mahiyoro,
Kagera,Bukoba Rural,Buterankuzi,Mishenye,
Kagera,Bukoba Rural,Buterankuzi,Nyabushozi,
Kagera,Bukoba Rural,Buterankuzi,Nyakabanga,
Kagera,Bukoba Rural,Buterankuzi,Nyakashenye,
Kagera,Bukoba Rural,Buterankuzi,Nyakigando,
Kagera,Bukoba Rural,Ibwera,Bweyenza,
Kagera,Bukoba Rural,Ibwera,Ikunya,
Kagera,Bukoba Rural,Ibwera,Itongo,
Kagera,Bukoba Rural,Ibwera,Karonge,
Kagera,Bukoba Rural,Ibwera,Kibona,
Kagera,Bukoba Rural,Ibwera,Mbatama,
Kagera,Bukoba Rural,Ibwera,Nyabinoni,
Kagera,Bukoba Rural,Ibwera,Rubungo,
Kagera,Bukoba Rural,Ibwera,Rugazi,
Kagera,Bukoba Rural,Izimbya,##,
Kagera,Bukoba Rural,Izimbya,Birere,
Kagera,Bukoba Rural,Izimbya,Bwemyanumi,
Kagera,Bukoba Rural,Izimbya,Igoma,
Kagera,Bukoba Rural,Izimbya,Izimbya 'A',
Kagera,Bukoba Rural,Izimbya,Izimbya 'B',
Kagera,Bukoba Rural,Izimbya,Kachindo,
Kagera,Bukoba Rural,Izimbya,Kaishenyenje 'A',
Kagera,Bukoba Rural,Izimbya,Kaishenyenje 'B',
Kagera,Bukoba Rural,Izimbya,Kalinzi,
Kagera,Bukoba Rural,Izimbya,Karego,
Kagera,Bukoba Rural,Izimbya,Kierima,
Kagera,Bukoba Rural,Izimbya,Kifuka,
Kagera,Bukoba Rural,Izimbya,Kinongo,
Kagera,Bukoba Rural,Izimbya,Kitoboka,
Kagera,Bukoba Rural,Izimbya,Kitoro,
Kagera,Bukoba Rural,Izimbya,Kyaitoke,
Kagera,Bukoba Rural,Izimbya,Kyampis,
Kagera,Bukoba Rural,Izimbya,Mutojo,
Kagera,Bukoba Rural,Izimbya,Mutoju,
Kagera,Bukoba Rural,Izimbya,Mwitoma,
Kagera,Bukoba Rural,Izimbya,Ndamakaabiwa,
Kagera,Bukoba Rural,Izimbya,Ndayanjoju,
Kagera,Bukoba Rural,Izimbya,Nyaburagala,
Kagera,Bukoba Rural,Izimbya,Nyaburagara,
Kagera,Bukoba Rural,Izimbya,Nyakabumba,
Kagera,Bukoba Rural,Izimbya,Nyakaka,
Kagera,Bukoba Rural,Izimbya,Nyakaka 'B',
Kagera,Bukoba Rural,Izimbya,Rugaze 'A',
Kagera,Bukoba Rural,Izimbya,Rugaze 'B',
Kagera,Bukoba Rural,Kaagya,Bishaka,
Kagera,Bukoba Rural,Kaagya,Kabera,
Kagera,Bukoba Rural,Kaagya,Katangalala,
Kagera,Bukoba Rural,Kaagya,Kilimilile,
Kagera,Bukoba Rural,Kaagya,Miziru,
Kagera,Bukoba Rural,Kaagya,Mushozi,
Kagera,Bukoba Rural,Kaagya,Mziru,
Kagera,Bukoba Rural,Kabaragaine,Buliampulu,
Kagera,Bukoba Rural,Kabaragaine,Butaanju,
Kagera,Bukoba Rural,Kabaragaine,Butampemula,
Kagera,Bukoba Rural,Kabaragaine,Itahwa,
Kagera,Bukoba Rural,Kabaragaine,Kabale,
Kagera,Bukoba Rural,Kabaragaine,Kangabusharo,
Kagera,Bukoba Rural,Kabaragaine,Kiziru 'A',
Kagera,Bukoba Rural,Kabaragaine,Nkindo,
Kagera,Bukoba Rural,Kabaragaine,Nsisha,
Kagera,Bukoba Rural,Kabaragaine,Rugaze,
Kagera,Bukoba Rural,Kabaragaine,Rwonge,
Kagera,Bukoba Rural,Kaibanja,Bwendangabo,
Kagera,Bukoba Rural,Kaibanja,Bweyunge,
Kagera,Bukoba Rural,Kaibanja,Igo,
Kagera,Bukoba Rural,Kaibanja,Ikikimba,
Kagera,Bukoba Rural,Kaibanja,Ikongora,
Kagera,Bukoba Rural,Kaibanja,Ikongoro,
Kagera,Bukoba Rural,Kaibanja,Kaibanja,
Kagera,Bukoba Rural,Kaibanja,Kaibubura,
Kagera,Bukoba Rural,Kaibanja,Kaishente,
Kagera,Bukoba Rural,Kaibanja,Kakili,
Kagera,Bukoba Rural,Kaibanja,Kashasha,
Kagera,Bukoba Rural,Kaibanja,Kayoro,
Kagera,Bukoba Rural,Kaibanja,Kijongo,
Kagera,Bukoba Rural,Kaibanja,Kikunyu,
Kagera,Bukoba Rural,Kaibanja,Kitundu,
Kagera,Bukoba Rural,Kaibanja,Kyenge,
Kagera,Bukoba Rural,Kaibanja,Rugashi,
Kagera,Bukoba Rural,Kanyangereko,Blambizi,
Kagera,Bukoba Rural,Kanyangereko,Burambizi,
Kagera,Bukoba Rural,Kanyangereko,Butahyaibega,
Kagera,Bukoba Rural,Kanyangereko,Iskila,
Kagera,Bukoba Rural,Kanyangereko,Katembe,
Kagera,Bukoba Rural,Kanyangereko,Katembi,
Kagera,Bukoba Rural,Kanyangereko,Katuruka,
Kagera,Bukoba Rural,Kanyangereko,Kigusha,
Kagera,Bukoba Rural,Kanyangereko,Mishenye,
Kagera,Bukoba Rural,Kanyangereko,Mkimbo,
Kagera,Bukoba Rural,Kanyangereko,Nkimbo,
Kagera,Bukoba Rural,Kasharu,Bweshamuzi,
Kagera,Bukoba Rural,Kasharu,Kabajuga,
Kagera,Bukoba Rural,Kasharu,Kasharu,
Kagera,Bukoba Rural,Kasharu,Katojo,
Kagera,Bukoba Rural,Kasharu,Mbale 'B',
Kagera,Bukoba Rural,Kasharu,Ntobora,
Kagera,Bukoba Rural,Katerero,Bulila,
Kagera,Bukoba Rural,Katerero,Butaganjana,
Kagera,Bukoba Rural,Katerero,Butananganya,
Kagera,Bukoba Rural,Katerero,Kanazi,
Kagera,Bukoba Rural,Katerero,Kansenene,
Kagera,Bukoba Rural,Katerero,Katerero,
Kagera,Bukoba Rural,Katerero,Kibarama,
Kagera,Bukoba Rural,Katerero,Kyema,
Kagera,Bukoba Rural,Katerero,Mjure,
Kagera,Bukoba Rural,Katerero,Nyakibanga,
Kagera,Bukoba Rural,Katoma,Bushaza 'A',
Kagera,Bukoba Rural,Katoma,Bushaza 'B',
Kagera,Bukoba Rural,Katoma,Kaguramo 'B',
Kagera,Bukoba Rural,Katoma,Kikunyu,
Kagera,Bukoba Rural,Katoma,Lukunyu,
Kagera,Bukoba Rural,Katoma,Mahugulu,
Kagera,Bukoba Rural,Katoma,Mahuguru,
Kagera,Bukoba Rural,Katoro,Bukokolya,
Kagera,Bukoba Rural,Katoro,Itoma,
Kagera,Bukoba Rural,Katoro,Kagasha,
Kagera,Bukoba Rural,Katoro,Kakinga,
Kagera,Bukoba Rural,Katoro,Kamlaba,
Kagera,Bukoba Rural,Katoro,Nyabihanga,
Kagera,Bukoba Rural,Katoro,Nyakashenye,
Kagera,Bukoba Rural,Katoro,Ruhanga,
Kagera,Bukoba Rural,Katoro,Ruhoko 'A',
Kagera,Bukoba Rural,Katoro,Rukunyu,
Kagera,Bukoba Rural,Kibirizi,Bulyakashaju,
Kagera,Bukoba Rural,Kibirizi,Bwizo,
Kagera,Bukoba Rural,Kibirizi,Kamuli,
Kagera,Bukoba Rural,Kibirizi,Kibirizi,
Kagera,Bukoba Rural,Kibirizi,Kortojo,
Kagera,Bukoba Rural,Kikomero,Kamiza,
Kagera,Bukoba Rural,Kikomero,Kikomero,
Kagera,Bukoba Rural,Kikomero,Nyakabulala,
Kagera,Bukoba Rural,Kikomero,Ruzinga,
Kagera,Bukoba Rural,Kishanje,Bugandiga,
Kagera,Bukoba Rural,Kishanje,Bushogo,
Kagera,Bukoba Rural,Kishanje,Butainamwa,
Kagera,Bukoba Rural,Kishanje,Buyumba 'A',
Kagera,Bukoba Rural,Kishanje,Iluhya,
Kagera,Bukoba Rural,Kishanje,Kabtego,
Kagera,Bukoba Rural,Kishanje,Kagege,
Kagera,Bukoba Rural,Kishanje,Kishanje,
Kagera,Bukoba Rural,Kishanje,Kyamtundu,
Kagera,Bukoba Rural,Kishanje,Mwijambele,
Kagera,Bukoba Rural,Kishanje,Nyakashero,
Kagera,Bukoba Rural,Kyamuraile,Kamukana,
Kagera,Bukoba Rural,Kyamuraile,Kyamuanjura,
Kagera,Bukoba Rural,Kyamuraile,Mashule,
Kagera,Bukoba Rural,Kyamuraile,Nyarubila,
Kagera,Bukoba Rural,Kyamuraile,Omukihisi,
Kagera,Bukoba Rural,Maruku,Bugashani,
Kagera,Bukoba Rural,Maruku,Bukangoma,
Kagera,Bukoba Rural,Maruku,Bwigamba,
Kagera,Bukoba Rural,Maruku,Bwizanduru,
Kagera,Bukoba Rural,Maruku,Kakondo,
Kagera,Bukoba Rural,Maruku,Kinoni,
Kagera,Bukoba Rural,Maruku,Kinuni,
Kagera,Bukoba Rural,Maruku,Kyansozi,
Kagera,Bukoba Rural,Maruku,Maiga,
Kagera,Bukoba Rural,Maruku,Maruku,
Kagera,Bukoba Rural,Maruku,Rwija 'B',
Kagera,Bukoba Rural,Mikoni,Kahyoro,
Kagera,Bukoba Rural,Mikoni,Kamirondo,
Kagera,Bukoba Rural,Mikoni,Kaziramfuka,
Kagera,Bukoba Rural,Mikoni,Mikoni,
Kagera,Bukoba Rural,Mikoni,Nyabushenyegeka,
Kagera,Bukoba Rural,Mikoni,Ruhija,
Kagera,Bukoba Rural,Mikoni,Rutete,
Kagera,Bukoba Rural,Nyakato,Buhinda,
Kagera,Bukoba Rural,Nyakato,Bujubu,
Kagera,Bukoba Rural,Nyakato,Bukaranga,
Kagera,Bukoba Rural,Nyakato,Bukegesi,
Kagera,Bukoba Rural,Nyakato,Bukurwa,
Kagera,Bukoba Rural,Nyakato,Bulinda,
Kagera,Bukoba Rural,Nyakato,Buramula,
Kagera,Bukoba Rural,Nyakato,Busaizi,
Kagera,Bukoba Rural,Nyakato,Butahyaibega,
Kagera,Bukoba Rural,Nyakato,Butayaibega,
Kagera,Bukoba Rural,Nyakato,Buyando,
Kagera,Bukoba Rural,Nyakato,Ibosa,
Kagera,Bukoba Rural,Nyakato,Ikande,
Kagera,Bukoba Rural,Nyakato,Kashekulo,
Kagera,Bukoba Rural,Nyakato,Kigo,
Kagera,Bukoba Rural,Nyakato,Kimbugo,
Kagera,Bukoba Rural,Nyakato,Kishoju,
Kagera,Bukoba Rural,Nyakato,Mwizi,
Kagera,Bukoba Rural,Nyakato,Myasha,
Kagera,Bukoba Rural,Nyakato,Nkaraba,
Kagera,Bukoba Rural,Nyakato,Nyasha,
Kagera,Bukoba Rural,Nyakibimbili,Bugengere,
Kagera,Bukoba Rural,Nyakibimbili,Bundaza,
Kagera,Bukoba Rural,Nyakibimbili,Butalemala,
Kagera,Bukoba Rural,Nyakibimbili,Mishenye,
Kagera,Bukoba Rural,Nyakibimbili,Mushaba,
Kagera,Bukoba Rural,Nyakibimbili,Ngera,
Kagera,Bukoba Rural,Rubafu,Bushagi,
Kagera,Bukoba Rural,Rubafu,Kabengwa,
Kagera,Bukoba Rural,Rubafu,Katale,
Kagera,Bukoba Rural,Rubafu,Kigati,
Kagera,Bukoba Rural,Rubafu,Kiziru,
Kagera,Bukoba Rural,Rubafu,Mishoigi,
Kagera,Bukoba Rural,Rubafu,Mkoko,
Kagera,Bukoba Rural,Rubafu,Muoka,
Kagera,Bukoba Rural,Rubafu,Nyakararu,
Kagera,Bukoba Rural,Rubafu,Rutunga,
Kagera,Bukoba Rural,Rubafu,Rwina,
Kagera,Bukoba Rural,Rubafu,Shalila,
Kagera,Bukoba Rural,Rubale,Bituntu 'A',
Kagera,Bukoba Rural,Rubale,Kabirizi Kusini,
Kagera,Bukoba Rural,Rubale,Kabirizi Mangaribi,
Kagera,Bukoba Rural,Rubale,Kabirizi Mashariki,
Kagera,Bukoba Rural,Rubale,Kamunya,
Kagera,Bukoba Rural,Rubale,Karama,
Kagera,Bukoba Rural,Rubale,Kayanga 'A',
Kagera,Bukoba Rural,Rubale,Kimo,
Kagera,Bukoba Rural,Rubale,Kyakagambiranda,
Kagera,Bukoba Rural,Rubale,Kyamalanga,
Kagera,Bukoba Rural,Rubale,Kyangoye,
Kagera,Bukoba Rural,Rubale,Migara,
Kagera,Bukoba Rural,Rubale,Nyakaju,
Kagera,Bukoba Rural,Rubale,Nyakatoke,
Kagera,Bukoba Rural,Rubale,Rubale,
Kagera,Bukoba Rural,Rubale,Rugando,
Kagera,Bukoba Rural,Rubale,Rukoma,
Kagera,Bukoba Rural,Ruhunga,Bituntu,
Kagera,Bukoba Rural,Ruhunga,Bwemengo,
Kagera,Bukoba Rural,Ruhunga,Bwenengo,
Kagera,Bukoba Rural,Ruhunga,Iboero,
Kagera,Bukoba Rural,Ruhunga,Kanyabuguru,
Kagera,Bukoba Rural,Ruhunga,Kobunshwi,
Kagera,Bukoba Rural,Ruhunga,Makongora,
Kagera,Bukoba Rural,Ruhunga,Mchikombo,
Kagera,Bukoba Rural,Ruhunga,Mugajwale,
Kagera,Bukoba Rural,Ruhunga,Mugajware,
Kagera,Bukoba Rural,Ruhunga,Mwemage,
Kagera,Bukoba Rural,Ruhunga,Ruhunga,
Kagera,Bukoba Urban,Bukembe,Bulibata,
Kagera,Bukoba Urban,Bukembe,Kyasha,
Kagera,Bukoba Urban,Bukembe,Ntungamo,
Kagera,Bukoba Urban,Ijunganyondo,Ijuganyondo 'A',
Kagera,Bukoba Urban,Ijunganyondo,Ijuganyondo 'B',
Kagera,Bukoba Urban,Ijunganyondo,Kabale Kangaiza,
Kagera,Bukoba Urban,Kagondo,Kagondo Kaifo,
Kagera,Bukoba Urban,Kagondo,Kagondo Kalugulu,
Kagera,Bukoba Urban,Kagondo,Kyamuzinga,
Kagera,Bukoba Urban,Kahororo,Bunukangoma,
Kagera,Bukoba Urban,Kahororo,Bushwa,
Kagera,Bukoba Urban,Kahororo,Kyaya,
Kagera,Bukoba Urban,Kahororo,Makongo,
Kagera,Bukoba Urban,Kibeta,Magoti,
Kagera,Bukoba Urban,Kibeta,Umkituri,
Kagera,Bukoba Urban,Kitendaguru,Kigazi,
Kagera,Bukoba Urban,Kitendaguru,Kyamuhumula,
Kagera,Bukoba Urban,Nishambya,Bunkango,
Kagera,Bukoba Urban,Nishambya,Bushaga,
Kagera,Bukoba Urban,Nishambya,Migera,
Kagera,Bukoba Urban,Nyanga,Bulibata,
Kagera,Bukoba Urban,Nyanga,Iyoro,
Kagera,Bukoba Urban,Nyanga,Kyakailabwa,
Kagera,Bukoba Urban,Nyanga,Lubumba,
Kagera,Bukoba Urban,Nyanga,Nyanga,
Kagera,Bukoba Urban,Nyanga,Nyarubanja,
Kagera,Chato,Bukome,Bukiriguru,
Kagera,Chato,Bukome,Chabura,
Kagera,Chato,Bukome,Isegenhe,
Kagera,Chato,Bukome,Kamengu,
Kagera,Chato,Bukome,Mugomelo,
Kagera,Chato,Bukome,Nyabilezi A,
Kagera,Chato,Bukome,Shilabela,
Kagera,Chato,Bukome,Unyamwezini,
Kagera,Chato,Buseresere,Butengo,
Kagera,Chato,Buseresere,Buyoga A,
Kagera,Chato,Buseresere,Buyoga B,
Kagera,Chato,Buseresere,Imalabupina,
Kagera,Chato,Buseresere,Ipango,
Kagera,Chato,Buseresere,Kabaherere,
Kagera,Chato,Buseresere,Mwambagalu A,
Kagera,Chato,Buziku,Bulyaheke,
Kagera,Chato,Buziku,Buramata,
Kagera,Chato,Buziku,Buziku Kati,
Kagera,Chato,Buziku,Chanzobe,
Kagera,Chato,Buziku,Elimu,
Kagera,Chato,Buziku,Idetemya,
Kagera,Chato,Buziku,Ifazi,
Kagera,Chato,Buziku,Igogo,
Kagera,Chato,Buziku,Izugwabageni,
Kagera,Chato,Buziku,Mabatini A,
Kagera,Chato,Buziku,Madege,
Kagera,Chato,Buziku,Majengo,
Kagera,Chato,Buziku,Majengo Center,
Kagera,Chato,Buziku,Mategemeo,
Kagera,Chato,Buziku,Mbugani,
Kagera,Chato,Buziku,Mtakuja,
Kagera,Chato,Buziku,Nyarutembo,
Kagera,Chato,Buziku,Parokia,
Kagera,Chato,Buziku,Rwantaba,
Kagera,Chato,Buziku,Sokoni,
Kagera,Chato,Bwanga,Kabatange A,
Kagera,Chato,Bwanga,Kalembela A,
